proofed,bandnumb,bandseen,location,status,nuegg,nuch,bandgap,subcolony,flagged,chick1size,chick2size,chick1age,chick2age,sex,sexhow,nestpos,date,initials,notes,lat,lon,datum,orig_col,colony
1,46279,"Y","M","P/INC",1,0,1,"2","Y","","",0,0,"M","",1,11/07/2016,"MLE","MALE BY BS",-77.452734,169.234166,"WGS84","CROZ","CROZ"
1,72140,"Y","M","FBN",0,0,0,""," ","","",0,0,"U","",0,11/06/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46599,"Y","M","P/INC?",1,0,1,"2","N","","",0,0,"F","",1,11/07/2016,"MLE","FEM BY HEAD SIZE; UNCLEAR IF INC OWN EGG, EGG B/T SC UPHILL, RESTLESS, STILL BUILDING VERY PBN, MATE SWITCH BB OFF AND BIT EGG SOME ON SWITCH",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70512,"Y","M","SC",0,0,1,"2"," ","","",0,0,"M","",1,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71373,"Y","M","P/FBN",0,0,1,""," ","","",0,0,"M","",0,11/06/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46401,"Y","M","P/PBN",0,0,0,"2"," ","","",0,0,"U","",3,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71691,"Y","M","SC",0,0,0,"2"," ","","",0,0,"U","",4,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62184,"Y","M","P/FBN",0,0,1,""," ","","",0,0,"U","",0,11/06/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70586,"Y","M","FBN",0,0,1,"2"," ","","",0,0,"U","",2,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32019,"Y","M","P/FBN",0,0,0,"2"," ","","",0,0,"M","",3,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,41336,"Y","C","P/WBN",0,0,0,""," ","","",0,0,"F","",0,11/07/2016,"GB","BILL SIZE",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51495,"Y","M","KC/SC",0,0,0,"2"," ","","",0,0,"M","",3,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51416,"Y","M","P/PBN",0,0,0,"34/35"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32159,"Y","M","P/FBN",0,0,2,"2"," ","","",0,0,"U","",4,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71651,"Y","M","WBN",0,0,0,"38"," ","","",0,0,"M","",1,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72140,"Y","M","FBN",0,0,0,"38"," ","","",0,0,"M","",1,11/07/2016,"MLE","MALE BY EV",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71081,"Y","M","KC/PBN",0,0,0,"38"," ","","",0,0,"F","",1,11/07/2016,"MLE","FEM BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49779,"Y","M","P/FBN?",0,0,3,"38"," ","","",0,0,"U","",7,11/07/2016,"MLE","FEM? BY HEAD SIZE, BROODY, DIDN'T STAND",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50100,"Y","M","P/WBN",0,0,2,"31"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49347,"Y","M","P/FBN",0,0,2,"31"," ","","",0,0,"U","",0,11/07/2016,"GB","MATE IS SCRAPING",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48326,"Y","M","P/PBN",0,0,0,"6A"," ","","",0,0,"M","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46335,"Y","M","P/WBN?",9,0,1,"7"," ","","",0,0,"U","",0,11/07/2016,"GB","SITTING TIGHT - DID NOT GET CONTENTS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48431,"P","M","FBN?",9,0,1,"7"," ","","",0,0,"U","",0,11/07/2016,"GB","SITTING TIGHT - DID NOT GET CONTENTS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51234,"Y","M","P/WBN",0,0,1,"7"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69258,"Y","M","P/PBN",0,0,2,"7"," ","","",0,0,"M","",0,11/07/2016,"GB","IN SNOW, MATE HAS TM",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50416,"Y","M","P/WBN?",9,0,1,"7"," ","","",0,0,"U","",0,11/07/2016,"GB","SITTING TIGHT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49234,"Y","M","STD",0,0,1,"7"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71984,"Y","M","FBN",0,0,0,"2"," ","","",0,0,"F","",4,11/07/2016,"MLE","FEM BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,41336,"Y","N","P/WBN",0,0,0,""," ","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS/BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50842,"Y","M","P/PBN",0,0,2,"5"," ","","",0,0,"M","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32355,"Y","M","P/SC",0,0,0,"2"," ","","",0,0,"U","",2,11/07/2016,"MLE","MALE?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","P/PBN",0,0,2,"5"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71300,"Y","M","KC/PBN",0,0,2,"1"," ","","",0,0,"U","",2,11/07/2016,"MLE","FEM? HEAD SIZE",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51242,"Y","M","P/PBN",0,0,1,"5"," ","","",0,0,"M","",0,11/07/2016,"GB","IN SNOW; MATE WITH TM",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46640,"Y","M","P/WBN",0,0,2,"32","N","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS/BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71855,"Y","M","STD",0,0,0,"1"," ","","",0,0,"M","",0,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","P/PBN",0,0,2,"5"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70891,"Y","M","P/PBN",0,0,1,"1"," ","","",0,0,"U","",2,11/07/2016,"MLE","FEM?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71103,"Y","M","P/WBN",0,0,1,"1"," ","","",0,0,"U","",2,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47764,"Y","M","P/SC",0,0,1,"34/35","N","","",0,0,"F","",0,11/07/2016,"EAB","SC IN SNOW, FEM BY HS/BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62029,"Y","M","P/FBN",0,0,2,"1"," ","","",0,0,"M","",2,11/07/2016,"MLE","MALE BY BS; BG CLOSE TO 3",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46680,"Y","M","INC",1,0,1,"5","Y","","",0,0,"M","",0,11/07/2016,"GB","FLAGGED TODAY",-77.452921,169.231585,"WGS84","CROZ","CROZ"
1,50936,"Y","M","P/WBN?",0,0,0,"1"," ","","",0,0,"M","",3,11/07/2016,"MLE","MALE BY BS; BROODY, DIDN'T STAND",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62212,"Y","M","STD",0,0,0,"1"," ","","",0,0,"U","",0,11/07/2016,"MLE","FEM? BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71555,"Y","M","SC",0,0,2,"1"," ","","",0,0,"U","",1,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69380,"Y","M","P/PBN",0,0,1,"8"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69287,"Y","M","P/WBN",0,0,1,"6","N","","",0,0,"M","",0,11/07/2016,"EAB","MALE BY EV",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71600,"Y","M","P/PBN",0,0,0,"2"," ","","",0,0,"M","",2,11/07/2016,"MLE","MALE BY COP",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","SC",0,0,1,"5"," ","","",0,0,"M","",0,11/07/2016,"GB","JOUSTING, EV",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50842,"Y","M","P/PBN",0,0,2,"5","N","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS/BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51495,"Y","M","SC?",0,0,2,"2"," ","","",0,0,"M","",3,11/07/2016,"MLE","MALE BY EV; HARDLY A SC",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49420,"Y","M","P/WBN?",9,0,1,"5"," ","","",0,0,"U","",0,11/07/2016,"GB","SITTING TIGHT; DID NOT GET CONTENTS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46334,"Y","M","P/WBN",0,0,2,"8"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","P/PBN",0,0,2,"5","N","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46404,"Y","M","P/WBN",0,0,0,"2"," ","","",0,0,"U","",3,11/07/2016,"MLE","MALE? BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72148,"Y","M","P/SC",0,0,1,"23A"," ","","",0,0,"U","",0,11/07/2016,"GB","IN SNOW",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62335,"Y","M","P/FBN",0,0,2,"2"," ","","",0,0,"U","",1,11/07/2016,"MLE","FEM? BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70220,"Y","M","P/WBN",0,0,1,"23"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70816,"Y","M","SC",0,0,0,"2"," ","","",0,0,"M","",1,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70814,"Y","M","FBN",0,0,2,"5","N","","",0,0,"U","",0,11/07/2016,"EAB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72003,"Y","M","WBN",0,0,0,"2"," ","","",0,0,"U","",7,11/07/2016,"MLE","FEM? BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32348,"Y","M","P/FBN",0,0,2,"23"," ","","",0,0,"M","",0,11/07/2016,"GB","SCRAPING",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50395,"Y","M","P/WBN",0,0,2,"23"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71454,"Y","M","KC/PBN",0,0,0,"37"," ","","",0,0,"U","",1,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49389,"Y","M","P/WBN",0,0,2,"23"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70880,"Y","M","SC",0,0,1,"36"," ","","",0,0,"U","",1,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51213,"Y","M","P/WBN",0,0,1,"5","N","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48225,"Y","M","P/FBN",0,0,2,"8"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51144,"Y","M","FBN",0,0,3,"37"," ","","",0,0,"U","",2,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72836,"Y","M","STD",0,0,1,"36"," ","","",0,0,"U","",0,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71214,"Y","M","STD",0,0,0,"37"," ","","",0,0,"U","",0,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46680,"Y","M","P/INC",1,0,1,"5","Y","","",0,0,"M","",0,11/07/2016,"EAB","M BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62018,"Y","M","P/WBN",0,0,1,"11"," ","","",0,0,"M","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49420,"Y","M","P/WBN",0,0,1,"5","N","","",0,0,"U","",0,11/07/2016,"EAB","SITTING TIGHT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71269,"Y","M","P/PBN",0,0,1,"11"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32221,"Y","M","P/FBN",0,0,0,"9/10"," ","","",0,0,"U","",2,11/07/2016,"MLE","BIT BLOODY IN LEFT ARMPIT AND FLIPPER NEAR BAND, NOT FROM BAND, FEM?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32462,"Y","M","P/FBN",0,0,0,"14"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31884,"Y","M","SC",0,0,1,"5","N","","",0,0,"M","",0,11/07/2016,"EAB","MALE BY EV",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32204,"Y","M","W",0,0,0,"9/10"," ","","",0,0,"U","",0,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47096,"Y","M","P/SC",0,0,2,"18"," ","","",0,0,"M","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71953,"Y","M","KC/FBN",0,0,0,"9/10"," ","","",0,0,"M","",2,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72154,"Y","M","W",0,0,1,"18"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47367,"Y","M","P/FBN",0,0,1,"8","N","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70914,"Y","M","P/WBN",0,0,3,"9/10"," ","","",0,0,"F","",1,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46324,"Y","M","P/WBN",9,0,1,"17"," ","","",0,0,"U","",0,11/07/2016,"GB","SITTING TIGHT - DID NOT GET CONTENTS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32189,"Y","M","P/WBN",0,0,2,"1A"," ","","",0,0,"U","",1,11/07/2016,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50000,"Y","M","P/PBN",0,0,1,"17"," ","","",0,0,"F","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32462,"Y","M","P/FBN",0,0,0,"14","N","","",0,0,"F","",0,11/07/2016,"EAB","FEM BY HS, SITTING TIGHT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50945,"Y","M","P/FBN",0,0,0,"9/10"," ","","",0,0,"M","",3,11/07/2016,"MLE","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62165,"Y","M","P/FBN",9,0,1,"17A"," ","","",0,0,"U","",0,11/07/2016,"GB","SITTING TIGHT; DID NOT GET CONTENTS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46777,"Y","M","P/FBN",0,0,0,"16/22","N","","",0,0,"U","",0,11/07/2016,"EAB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70261,"Y","B","P/STD",0,0,1,""," ","","",0,0,"U","",0,11/07/2016,"GB","IN SNOW",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69066,"Y","B","W",0,0,0,""," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,32231,"Y","M","P/FBN",0,0,1,"17","N","","",0,0,"M","",0,11/07/2016,"EAB","MALE BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70449,"Y","B","STD",0,0,1,""," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50696,"Y","M","P/FBN",0,0,1,"20","N","","",0,0,"U","",0,11/07/2016,"EAB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48504,"Y","M","INC",1,0,1,"20"," ","","",0,0,"U","",0,11/07/2016,"GB","",-77.451876,169.230124,"WGS84","CROZ","CROZ"
1,48379,"Y","M","W",0,0,2,"21"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71695,"Y","M","P/FBN",0,0,1,"19"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47867,"Y","M","P/FBN",0,0,1,"21","N","","",0,0,"M","",0,11/07/2016,"EAB","MALE BY HS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46133,"Y","M","P/WBN",0,0,1,"16/22"," ","","",0,0,"U","",0,11/07/2016,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71695,"Y","M","P/FBN",0,0,1,"19","N","","",0,0,"U","",0,11/07/2016,"EAB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49818,"Y","M","P/PBN",0,0,2,"39"," ","","",0,0,"M","",4,11/06/2016,"AS","SEXED BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62204,"Y","M","PBN",0,0,0,""," ","","",0,0,"U","",1,11/06/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72140,"Y","M","PBN",0,0,0,""," ","","",0,0,"U","",1,11/06/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71651,"Y","M","PBN",0,0,0,""," ","","",0,0,"U","",1,11/06/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70880,"Y","M","SC",0,0,1,"36"," ","","",0,0,"U","",1,11/06/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62184,"Y","M","P/PBN",0,0,2,"36"," ","","",0,0,"U","",1,11/06/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71424,"Y","M","SC",0,0,0,""," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70228,"Y","M","P/PBN",0,0,1,"39"," ","","",0,0,"U","",4,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49818,"Y","M","P/SC",0,0,2,"39"," ","","",0,0,"U","",4,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50998,"Y","M","P/PBN",0,0,2,"39"," ","","",0,0,"F","",2,11/07/2016,"AS","FEMALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71161,"Y","M","P/PBN",0,0,1,"40"," ","","",0,0,"M","",2,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51001,"Y","M","P/PBN",0,0,0,"40"," ","","",0,0,"M","",8,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72056,"Y","M","SC",0,0,0,"WB2"," ","","",0,0,"U","",1,11/07/2016,"AS","NEST IN SNOW",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46821,"Y","M","P/PBN",0,0,0,"WB2"," ","","",0,0,"F","TM",4,11/07/2016,"AS","FEMALE BY TM",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71903,"Y","M","P/SC",0,0,1,"WB2"," ","","",0,0,"M","BS",2,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69898,"Y","M","SC",0,0,0,"WB2"," ","","",0,0,"U","",2,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72974,"Y","M","P/SC",0,0,2,"WB2"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70260,"Y","M","UNK",0,0,0,"39"," ","","",0,0,"M","",1,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,73084,"Y","M","STD",0,0,2,"39"," ","","",0,0,"U","",0,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69964,"Y","M","STD",0,0,0,"39"," ","","",0,0,"U","",0,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70660,"Y","M","P/FBN",0,0,0,"WB2"," ","","",0,0,"F","BS",3,11/07/2016,"AS","FEMALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72035,"Y","M","PBN",0,0,0,"WB2"," ","","",0,0,"M","",1,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69925,"Y","M","STD",0,0,1,"WB2"," ","","",0,0,"U","",0,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70996,"Y","M","P/SC",0,0,0,"MIS"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70235,"Y","M","P/PBN",0,0,0,"WB2"," ","","",0,0,"M","",2,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71808,"Y","M","P/SC",0,0,0,"WB2"," ","","",0,0,"F","",3,11/07/2016,"AS","FEMALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47594,"Y","M","P/PBN",0,0,0,"3"," ","","",0,0,"M","",2,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72004,"Y","M","P/PBN",0,0,3,"3A"," ","","",0,0,"M","",3,11/07/2016,"AS","MATE TM",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70800,"Y","M","SC",0,0,2,"3A"," ","","",0,0,"M","",4,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51069,"Y","M","FBN",0,0,2,"3"," ","","",0,0,"U","",3,11/07/2016,"AS","FEMALE?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71946,"Y","M","P/SC",0,0,1,"3A"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71439,"Y","M","P/PBN",0,0,1,"3A"," ","","",0,0,"U","",4,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43655,"Y","M","P/SC",0,0,0,"3"," ","","",0,0,"F","",4,11/07/2016,"AS","FEMALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71910,"Y","M","PBN",0,0,2,"3"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43907,"Y","M","P/PBN",0,0,0,"3A"," ","","",0,0,"F","",2,11/07/2016,"AS","FEMALE BY TM",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50171,"Y","M","P/FBN",0,0,2,"3"," ","","",0,0,"M","",3,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43575,"Y","M","P/FBN",0,0,1,"4A"," ","","",0,0,"F","",3,11/07/2016,"AS","FEMALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70770,"Y","M","SC",0,0,2,"4A"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70756,"Y","M","SC",0,0,1,"4A"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46555,"Y","M","P/INC",1,0,0,"4A","Y","","",0,0,"F","",3,11/07/2016,"AS","UB ON NEST. FEMALE BY TM",-77.452673,169.233269,"WGS84","CROZ","CROZ"
1,51598,"Y","M","P/SC",0,0,1,"4A"," ","","",0,0,"F","BS",4,11/07/2016,"AS","FEMALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31977,"Y","M","SC",0,0,1,""," ","","",0,0,"U","",3,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70744,"Y","M","SC",0,0,1,"3"," ","","",0,0,"M","",1,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70770,"Y","M","SC",0,0,2,"3"," ","","",0,0,"U","",1,11/07/2016,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70786,"Y","M","P/PBN",0,0,1,"3"," ","","",0,0,"M","",2,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70544,"Y","M","P/PBN",0,0,1,"4"," ","","",0,0,"M","",2,11/07/2016,"AS","MALE BY BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
